GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
256935578,20130620,201306,2013,2013.4658,TUR,TURKEY,TUR,,,,,,,, COP,POLICE,,,,,,COP,,,1,140,140,14,3,-6.5,8,2,8,2.91755315078138,4,"Eskisehir, Eskisehir, Turkey",TU,TU26,39.7767,30.5206,-748685,4,"Eskisehir, Eskisehir, Turkey",TU,TU26,39.7767,30.5206,-748685,4,"Eskisehir, Eskisehir, Turkey",TU,TU26,39.7767,30.5206,-748685,20130620,http://www.reuters.com/article/2013/06/20/us-turkey-protests-idUSBRE9590QA20130620?feedType=RSS&feedName=topNews
256917100,20130620,201306,2013,2013.4658,MED,NEWS AGENCY,,,,,,MED,,, COP,POLICE,,,,,,COP,,,1,140,140,14,3,-6.5,12,2,12,2.91755315078138,4,"Eskisehir, Eskisehir, Turkey",TU,TU26,39.7767,30.5206,-748685,4,"Eskisehir, Eskisehir, Turkey",TU,TU26,39.7767,30.5206,-748685,4,"Eskisehir, Eskisehir, Turkey",TU,TU26,39.7767,30.5206,-748685,20130620,http://www.reuters.com/article/2013/06/20/us-turkey-protests-idUSBRE9590QA20130620?feedType=RSS&feedName=topNews
256924296,20130620,201306,2013,2013.4658,OPP,DEMONSTRATOR,,,,,,OPP,,, COP,POLICE,,,,,,COP,,,1,140,140,14,3,-6.5,20,2,20,2.91755315078139,4,"Eskisehir, Eskisehir, Turkey",TU,TU26,39.7767,30.5206,-748685,4,"Eskisehir, Eskisehir, Turkey",TU,TU26,39.7767,30.5206,-748685,4,"Eskisehir, Eskisehir, Turkey",TU,TU26,39.7767,30.5206,-748685,20130620,http://www.reuters.com/article/2013/06/20/us-turkey-protests-idUSBRE9590QA20130620?feedType=RSS&feedName=topNews
260176967,20130620,201306,2013,2013.4658,,,,,,,,,,, TUR,TURKEY,TUR,,,,,,,,1,141,141,14,3,-6.5,1,1,1,1.76991150442478,0,,,,,,,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,20130720,http://www.hindustantimes.com/world-news/RestOfAsia/Water-cannon-fired-at-Istanbul-protesters-in-Turkey/Article1-1095804.aspx
256921755,20130620,201306,2013,2013.4658,MYS,SABAH,MYS,,,,,,,, GOV,GOVERNMENT,,,,,,GOV,,,1,141,141,14,3,-6.5,2,1,2,2.52808988764045,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,20130620,http://www.dw.de/standing-still-a-new-form-of-protest-in-turkey/a-16893889?maca=en-rss-en-eu-2092-rdf
256935694,20130620,201306,2013,2013.4658,TUR,TURKEY,TUR,,,,,,,, GOV,GOVERNMENT,,,,,,GOV,,,1,141,141,14,3,-6.5,5,1,5,2.52808988764045,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,20130620,http://www.dw.de/standing-still-a-new-form-of-protest-in-turkey/a-16893889?maca=en-rss-en-eu-2092-rdf
256936040,20130620,201306,2013,2013.4658,TUR,TURKISH,TUR,,,,,,,, TURGOV,TURKEY,TUR,,,,,GOV,,,1,141,141,14,3,-6.5,4,2,4,2.732827159547,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://postnoon.com/2013/06/20/us-japan-south-korea-urge-meaningful-denuclearisation/131284
256937250,20130620,201306,2013,2013.4658,UIS,THE INTERNATIONAL COMMUNITY,,,,,,UIS,,, GOV,GOVERNMENT,,,,,,GOV,,,1,141,141,14,3,-6.5,10,1,10,1.91387559808612,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.policymic.com/articles/49503/turkey-protests-union-strikes-planned-as-demonstrations-rage-on
256907056,20130620,201306,2013,2013.4658,ITA,MILAN,ITA,,,,,,,, TUR,TURKISH,TUR,,,,,,,,0,141,141,14,3,-6.5,1,1,1,1.59453302961276,4,"Milan, Lombardia, Italy",IT,IT09,45.4667,9.2,-121726,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.demotix.com/news/2173392/standing-man-protest-underway-milan&c=owxNBuaupGyEkRh9o-nKYsrdCtzEjJFErhEEp9CtwuQ&mkt=en-us
256935581,20130620,201306,2013,2013.4658,TUR,TURKEY,TUR,,,,,,,, COP,POLICE,,,,,,COP,,,1,141,141,14,3,-6.5,1,1,1,2.04081632653061,2,"Alaska, United States",US,USAK,61.385,-152.268,AK,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.presstv.ir/detail/2013/06/21/310063/turkey-police-use-water-cannon-on-rally/
256899130,20130620,201306,2013,2013.4658,GOVOPP,GOVERNMENT,,,,,,GOV,OPP,, COP,POLICE,,,,,,COP,,,1,140,140,14,3,-6.5,9,2,9,1.02887102573917,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.globalsecurity.org/military/library/news/2013/06/mil-130620-presstv02.htm
256897621,20130620,201306,2013,2013.4658,GOV,GOVERNMENT,,,,,,GOV,,, TUR,ISTANBUL,TUR,,,,,,,,1,145,145,14,3,-7.5,8,1,8,1.96078431372549,4,"Ankara, Ankara, Turkey",TU,TU68,39.9272,32.8644,-735338,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.post-gazette.com/stories/local/region/some-turks-in-pittsburgh-join-in-hopes-for-democracy-692436/
260177407,20130620,201306,2013,2013.4658,TUR,TURKEY,TUR,,,,,,,, OPP,PROTEST LEADER,,,,,,OPP,,,1,141,141,14,3,-6.5,2,1,2,1.91082802547771,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130720,http://www.radianceweekly.com/368/10986/bodh-gaya-blasts-terrorist-violence-and-political-agenda/2013-07-21/muslim-world/story-detail/turkey-reopens-istanbul-park.html
256907061,20130620,201306,2013,2013.4658,ITA,MILAN,ITA,,,,,,,, TURGOV,TURKISH,TUR,,,,,GOV,,,0,141,141,14,3,-6.5,2,1,2,1.59453302961276,4,"Milan, Lombardia, Italy",IT,IT09,45.4667,9.2,-121726,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.demotix.com/news/2173392/standing-man-protest-underway-milan&c=owxNBuaupGyEkRh9o-nKYsrdCtzEjJFErhEEp9CtwuQ&mkt=en-us
256936205,20130620,201306,2013,2013.4658,TURGOV,TURKISH,TUR,,,,,GOV,,, LTU,LITHUANIAN,LTU,,,,,,,,1,141,141,14,3,-6.5,6,1,6,2.84035259549461,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.salon.com/2013/06/20/i_got_tear_gassed_at_taksim_square_partner/
256936256,20130620,201306,2013,2013.4658,TURGOV,RECEP TAYYIP ERDOGAN,TUR,,,,,GOV,,, TURGOV,TURKISH,TUR,,,,,GOV,,,1,141,141,14,3,-6.5,6,1,6,1.59404888416578,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.windsorstar.com/Turkey+standing+join+ranks+history+iconic+symbols/8551345/story.html
256935696,20130620,201306,2013,2013.4658,TUR,TURKEY,TUR,,,,,,,, GOV,GOVERNMENT,,,,,,GOV,,,1,141,141,14,3,-6.5,16,3,16,1.92520947292846,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://wtvr.com/2013/06/19/standing-man-silent-protes/
256899133,20130620,201306,2013,2013.4658,GOVOPP,GOVERNMENT,,,,,,GOV,OPP,, TUR,ISTANBUL,TUR,,,,,,,,1,145,145,14,3,-7.5,14,2,14,2.06413055970578,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.thenews.com.pk/Todays-News-1-184879-Turkish-protests-fizzle-out
256936117,20130620,201306,2013,2013.4658,TURCHR,TURKEY,TUR,,,CHR,,,,, MOS,ISLAMIC,,,,MOS,,,,,1,141,141,14,3,-6.5,2,1,2,2.98126064735945,4,"Constantinople, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Constantinople, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Constantinople, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.aina.org/news/2013062095842.htm
256909781,20130620,201306,2013,2013.4658,JUD,LAWYER,,,,,,JUD,,, CVL,CITIZEN,,,,,,CVL,,,0,141,141,14,3,-6.5,10,1,10,3.67892976588629,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://armenpress.am/eng/news/723321/
256866853,20130620,201306,2013,2013.4658,AUS,AUSTRALIA,AUS,,,,,,,, GOV,GOVERNMENT,,,,,,GOV,,,1,141,141,14,3,-6.5,8,4,8,1.17317659602322,4,"Sydney, New South Wales, Australia",AS,AS02,-33.8833,151.217,-1603135,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.news.com.au/breaking-news/national/unions-call-for-end-to-turkish-violence/story-e6frfku9-1226667410583?from=public_rss
256917101,20130620,201306,2013,2013.4658,MED,JOURNALIST,,,,,,MED,,, COP,POLICE,,,,,,COP,,,0,140,140,14,3,-6.5,8,1,8,2.79823269513991,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.cjnews.com/index.php?q=node/109225
256936041,20130620,201306,2013,2013.4658,TUR,TURKEY,TUR,,,,,,,, TURGOV,RECEP TAYYIP ERDOGAN,TUR,,,,,GOV,,,1,141,141,14,3,-6.5,4,1,4,2.79823269513991,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.cjnews.com/index.php?q=node/109225
256924708,20130620,201306,2013,2013.4658,OPP,DEMONSTRATOR,,,,,,OPP,,, TURCOP,TURKEY,TUR,,,,,COP,,,1,141,141,14,3,-6.5,4,4,4,1.17317659602322,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.news.com.au/breaking-news/national/unions-call-for-end-to-turkish-violence/story-e6frfku9-1226667410583?from=public_rss
256878598,20130620,201306,2013,2013.4658,COP,POLICE,,,,,,COP,,, TUR,ISTANBUL,TUR,,,,,,,,1,141,141,14,3,-6.5,3,1,3,2.33415233415233,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.eurasianet.org/node/67153&c=8Td2YqB81_yXHYxo_jpAJqSZJksu0xXYcUI9czzTeYw&mkt=en-us
256935825,20130620,201306,2013,2013.4658,TUR,TURKISH,TUR,,,,,,,, LTU,LITHUANIAN,LTU,,,,,,,,1,141,141,14,3,-6.5,4,1,4,2.84035259549461,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.salon.com/2013/06/20/i_got_tear_gassed_at_taksim_square_partner/
256935698,20130620,201306,2013,2013.4658,TUR,TURKEY,TUR,,,,,,,, GOV,PRIME MINISTER,,,,,,GOV,,,1,141,141,14,3,-6.5,4,1,4,2.79823269513991,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.cjnews.com/index.php?q=node/109225
256858460,20130620,201306,2013,2013.4658,,,,,,,,,,, OPP,PROTESTER,,,,,,OPP,,,1,140,140,14,3,-6.5,5,1,5,1.91387559808612,0,,,,,,,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.policymic.com/articles/49503/turkey-protests-union-strikes-planned-as-demonstrations-rage-on
256884937,20130620,201306,2013,2013.4658,EDU,UNIVERSITY,,,,,,EDU,,, TUR,TURKEY,TUR,,,,,,,,0,141,141,14,3,-6.5,12,1,12,2.79823269513991,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.cjnews.com/index.php?q=node/109225
256907057,20130620,201306,2013,2013.4658,ITA,MILAN,ITA,,,,,,,, TUR,TURKISH,TUR,,,,,,,,0,141,141,14,3,-6.5,1,1,1,1.59453302961276,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.demotix.com/news/2173392/standing-man-protest-underway-milan&c=owxNBuaupGyEkRh9o-nKYsrdCtzEjJFErhEEp9CtwuQ&mkt=en-us
256924297,20130620,201306,2013,2013.4658,OPP,PROTESTER,,,,,,OPP,,, COP,POLICE,,,,,,COP,,,1,140,140,14,3,-6.5,10,1,10,3.88059701492537,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.indianexpress.com/news/turkish-dy-pm-approves-standing-man-protest/1131445/
256906152,20130620,201306,2013,2013.4658,ISR,ISRAEL,ISR,,,,,,,, TUR,TURKEY,TUR,,,,,,,,0,141,141,14,3,-6.5,4,1,4,2.79823269513991,4,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,-797092,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.cjnews.com/index.php?q=node/109225
256859446,20130620,201306,2013,2013.4658,,,,,,,,,,, TUR,TURK,TUR,,,,,,,,1,141,141,14,3,-6.5,16,5,16,1.88959948331262,0,,,,,,,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.economist.com/news/letters/21579788-turkey-immigration-sweden-un-colombia-led-lighting-tasty-chicken
256935579,20130620,201306,2013,2013.4658,TUR,ISTANBUL,TUR,,,,,,,, COP,POLICE,,,,,,COP,,,1,140,140,14,3,-6.5,20,1,20,1.52173913043478,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.cpj.org/2013/06/in-crackdown-on-dissent-turkey-detains-press-raids.php
256924703,20130620,201306,2013,2013.4658,OPP,DEMONSTRATOR,,,,,,OPP,,, TUR,TURKISH,TUR,,,,,,,,1,141,141,14,3,-6.5,10,5,10,1.50375339702998,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.news.com.au/breaking-news/national/unions-call-for-end-to-turkish-violence/story-e6frfku9-1226667410583?from=public_rss
256859469,20130620,201306,2013,2013.4658,,,,,,,,,,, TURGOV,TURKEY,TUR,,,,,GOV,,,1,141,141,14,3,-6.5,16,2,16,1.83176546914281,0,,,,,,,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.policymic.com/articles/49503/turkey-protests-union-strikes-planned-as-demonstrations-rage-on
256899134,20130620,201306,2013,2013.4658,GOVOPP,GOVERNMENT,,,,,,GOV,OPP,, TURCOP,ISTANBUL,TUR,,,,,COP,,,1,145,145,14,3,-7.5,6,1,6,1.76991150442478,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.omantribune.com/index.php?page=news&id=146715&heading=Europe
256936250,20130620,201306,2013,2013.4658,TURGOV,TURKEY,TUR,,,,,GOV,,, TUR,TURKISH,TUR,,,,,,,,1,141,141,14,3,-6.5,2,1,2,1.59404888416578,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://www.windsorstar.com/Turkey+standing+join+ranks+history+iconic+symbols/8551345/story.html
256859443,20130620,201306,2013,2013.4658,,,,,,,,,,, TUR,ISTANBUL,TUR,,,,,,,,1,140,140,14,3,-6.5,20,2,20,1.05143506678033,0,,,,,,,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,20130620,http://livewire.amnesty.org/2013/06/20/standing-still-is-not-a-crime/
256853715,20130620,201306,2013,2013.4658,,,,,,,,,,, COP,POLICE,,,,,,COP,,,1,140,140,14,3,-6.5,1,1,1,2.48447204968944,0,,,,,,,4,"Izmir, Izmir, Turkey",TU,TU35,38.4104,27.142,-755097,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,20130620,http://www.hurriyetdailynews.com/police-raid-protesters-tents-in-izmir-supporters-released.aspx?pageID=238&nID=49182&NewsCatID=341
256853716,20130620,201306,2013,2013.4658,,,,,,,,,,, COP,POLICE,,,,,,COP,,,1,140,140,14,3,-6.5,1,1,1,2.48447204968944,0,,,,,,,4,"Izmir, Izmir, Turkey",TU,TU35,38.4104,27.142,-755097,4,"Izmir, Izmir, Turkey",TU,TU35,38.4104,27.142,-755097,20130620,http://www.hurriyetdailynews.com/police-raid-protesters-tents-in-izmir-supporters-released.aspx?pageID=238&nID=49182&NewsCatID=341
256867741,20130620,201306,2013,2013.4658,AZE,AZERBAIJAN,AZE,,,,,,,, TUR,IZMIR,TUR,,,,,,,,1,141,141,14,3,-6.5,10,1,10,0.65359477124183,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,4,"Izmir, Izmir, Turkey",TU,TU35,38.4104,27.142,-755097,4,"Izmir, Izmir, Turkey",TU,TU35,38.4104,27.142,-755097,20130620,http://en.trend.az/news/society/2163297.html
256936307,20130620,201306,2013,2013.4658,TUROPP,IZMIR,TUR,,,,,OPP,,, TUR,TURKISH,TUR,,,,,,,,0,141,141,14,3,-6.5,20,2,20,0.987010698955732,4,"Izmir, Izmir, Turkey",TU,TU35,38.4104,27.142,-755097,4,"Izmir, Izmir, Turkey",TU,TU35,38.4104,27.142,-755097,4,"Izmir, Izmir, Turkey",TU,TU35,38.4104,27.142,-755097,20130620,http://www.iol.co.za/news/world/turkey-protests-could-hurt-eu-bid-1.1535260
256935697,20130620,201306,2013,2013.4658,TUR,ISTANBUL,TUR,,,,,,,, GOV,DEPUTY PRIME MINISTER,,,,,,GOV,,,1,141,141,14,3,-6.5,6,1,6,3.18181818181818,4,"Izmir, Izmir, Turkey",TU,TU35,38.4104,27.142,-755097,4,"Izmir, Izmir, Turkey",TU,TU35,38.4104,27.142,-755097,4,"Izmir, Izmir, Turkey",TU,TU35,38.4104,27.142,-755097,20130620,http://www.ibtimes.co.uk/articles/481177/20130620/standing-man-turkey-istanbul-protest-taksim-square.htm
256935907,20130620,201306,2013,2013.4658,TUR,TURKISH,TUR,,,,,,,, OPP,PROTESTER,,,,,,OPP,,,0,141,141,14,3,-6.5,3,1,3,4.36548223350254,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,20130620,http://www.foreignpolicy.com/articles/2013/06/19/the_strong_man_at_his_weakest
256858465,20130620,201306,2013,2013.4658,,,,,,,,,,, OPP,PROTESTER,,,,,,OPP,,,1,145,145,14,3,-7.5,10,1,10,0.943396226415094,0,,,,,,,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,20130620,http://www.businessweek.com/news/2013-06-20/turkey-announces-plan-to-restrict-fake-social-media-accounts
256935595,20130620,201306,2013,2013.4658,TUR,TURKEY,TUR,,,,,,,, CVL,SETTLEMENT,,,,,,CVL,,,0,141,141,14,3,-6.5,6,1,6,2.75555555555556,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,20130620,http://www.todayszaman.com//news-318826-settlement-process-needs-new-push-to-stay-alive.html
256924707,20130620,201306,2013,2013.4658,OPP,DEMONSTRATOR,,,,,,OPP,,, TURCOP,TURKISH,TUR,,,,,COP,,,1,141,141,14,3,-6.5,16,4,16,1.17317659602322,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,20130620,http://www.news.com.au/breaking-news/national/unions-call-for-end-to-turkish-violence/story-e6frfku9-1226667410583?from=public_rss
256867108,20130620,201306,2013,2013.4658,AUS,SYDNEY,AUS,,,,,,,, TURGOV,TURKISH,TUR,,,,,GOV,,,1,140,140,14,3,-6.5,24,4,24,1.17317659602322,4,"Sydney, New South Wales, Australia",AS,AS02,-33.8833,151.217,-1603135,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,20130620,http://www.news.com.au/breaking-news/national/unions-call-for-end-to-turkish-violence/story-e6frfku9-1226667410583?from=public_rss
256924718,20130620,201306,2013,2013.4658,OPP,DEMONSTRATOR,,,,,,OPP,,, TURGOV,RECEP TAYYIP ERDOGAN,TUR,,,,,GOV,,,1,141,141,14,3,-6.5,1,1,1,0.0,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,20130620,http://www.upi.com/Top_News/World-News/2013/06/20/City-police-not-riot-police-burned-protest-tents-in-Istanbul-park/UPI-93971371756043/
260177408,20130620,201306,2013,2013.4658,TUR,TURKEY,TUR,,,,,,,, TURGOV,TURKEY,TUR,,,,,GOV,,,1,141,141,14,3,-6.5,2,1,2,1.91082802547771,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,4,"Gezi, Van, Turkey",TU,TU65,37.7667,44.2167,-749742,20130720,http://www.radianceweekly.com/368/10986/bodh-gaya-blasts-terrorist-violence-and-political-agenda/2013-07-21/muslim-world/story-detail/turkey-reopens-istanbul-park.html
